cnpj_raiz,vencimento,data_pagamento,data_atraso,data_lancamento,valor_total,transacoes,dias_atraso,target,num_cobrancas,num_pgto_no_dia_total,num_pgto_no_dia_ult_30_dias,num_pgto_no_dia_ult_60_dias,num_pgto_no_dia_ult_90_dias,num_pgto_no_dia_ult_120_dias,num_pgto_atrasado_mais_5_total,num_pgto_atrasado_mais_5_ult_30_dias,num_pgto_atrasado_mais_5_ult_60_dias,num_pgto_atrasado_mais_5_ult_90_dias,num_pgto_atrasado_mais_5_ult_120_dias,num_pgto_atrasado_menos_5_total,num_pgto_atrasado_menos_5_ult_30_dias,num_pgto_atrasado_menos_5_ult_60_dias,num_pgto_atrasado_menos_5_ult_90_dias,num_pgto_atrasado_menos_5_ult_120_dias,num_pgto_adiantado_total,num_pgto_adiantado_ult_30_dias,num_pgto_adiantado_ult_60_dias,num_pgto_adiantado_ult_90_dias,num_pgto_adiantado_ult_120_dias,valor_pgto_no_dia_total,valor_pgto_no_dia_ult_30_dias,valor_pgto_no_dia_ult_60_dias,valor_pgto_no_dia_ult_90_dias,valor_pgto_no_dia_ult_120_dias,valor_pgto_atrasado_mais_5_total,valor_pgto_atrasado_mais_5_ult_30_dias,valor_pgto_atrasado_mais_5_ult_60_dias,valor_pgto_atrasado_mais_5_ult_90_dias,valor_pgto_atrasado_mais_5_ult_120_dias,valor_pgto_atrasado_menos_5_total,valor_pgto_atrasado_menos_5_ult_30_dias,valor_pgto_atrasado_menos_5_ult_60_dias,valor_pgto_atrasado_menos_5_ult_90_dias,valor_pgto_atrasado_menos_5_ult_120_dias,valor_pgto_adiantado_total,valor_pgto_adiantado_ult_30_dias,valor_pgto_adiantado_ult_60_dias,valor_pgto_adiantado_ult_90_dias,valor_pgto_adiantado_ult_120_dias,num_transacoes_pgto_no_dia_total,num_transacoes_pgto_no_dia_ult_30_dias,num_transacoes_pgto_no_dia_ult_60_dias,num_transacoes_pgto_no_dia_ult_90_dias,num_transacoes_pgto_no_dia_ult_120_dias,num_transacoes_pgto_atrasado_mais_5_total,num_transacoes_pgto_atrasado_mais_5_ult_30_dias,num_transacoes_pgto_atrasado_mais_5_ult_60_dias,num_transacoes_pgto_atrasado_mais_5_ult_90_dias,num_transacoes_pgto_atrasado_mais_5_ult_120_dias,num_transacoes_pgto_atrasado_menos_5_total,num_transacoes_pgto_atrasado_menos_5_ult_30_dias,num_transacoes_pgto_atrasado_menos_5_ult_60_dias,num_transacoes_pgto_atrasado_menos_5_ult_90_dias,num_transacoes_pgto_atrasado_menos_5_ult_120_dias,num_transacoes_pgto_adiantado_total,num_transacoes_pgto_adiantado_ult_30_dias,num_transacoes_pgto_adiantado_ult_60_dias,num_transacoes_pgto_adiantado_ult_90_dias,num_transacoes_pgto_adiantado_ult_120_dias,razao_transacoes_pgto_atrasado_mais_5_30_60,razao_transacoes_pgto_atrasado_mais_5_30_90,razao_transacoes_pgto_atrasado_mais_5_30_120,razao_transacoes_pgto_atrasado_menos_5_30_60,razao_transacoes_pgto_atrasado_menos_5_30_90,razao_transacoes_pgto_atrasado_menos_5_30_120,razao_transacoes_pgto_no_dia_30_60,razao_transacoes_pgto_no_dia_30_90,razao_transacoes_pgto_no_dia_30_120,razao_transacoes_pgto_adiantado_30_60,razao_transacoes_pgto_adiantado_30_90,razao_transacoes_pgto_adiantado_30_120
84.308.980,2023-06-26,2023-06-12,2023-07-04,2023-06-15,30414.38,7,0.0,vencido,55,22,0,1,2,3,1,0,0,0,0,26,0,0,1,2,6,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.550.847,2023-06-12,2023-05-25,2023-06-20,2023-05-31,2698.11,1,0.0,vencido,68,42,0,2,4,6,1,0,0,0,0,24,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.718.741,2023-06-30,2023-06-15,2023-07-10,2023-06-15,83644.56,11,0.0,vencido,18,6,1,3,4,5,0,0,0,0,0,0,0,0,0,0,12,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.177.814,2023-06-30,2023-06-15,2023-07-10,2023-06-15,9767.8,25,0.0,vencido,36,31,1,4,6,8,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.886.884,2023-06-26,2023-06-12,2023-07-04,2023-06-15,45489.77,1,0.0,vencido,76,49,1,3,5,5,0,0,0,0,0,26,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.317.194,2023-06-26,2023-06-12,2023-07-04,2023-06-15,15186.927,10,0.0,vencido,63,46,1,3,5,7,1,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.712.055,2023-06-21,2023-06-14,2023-06-29,2023-06-14,8412.04,10,0.0,vencido,168,98,3,6,9,13,2,0,0,0,0,64,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.584.875,2023-06-30,2023-06-15,2023-07-10,2023-06-15,26747.546,10,0.0,vencido,166,55,1,4,5,8,4,0,0,0,0,105,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.644.483,2023-06-26,2023-06-12,2023-07-04,2023-06-15,569383.58,100,0.0,vencido,42,27,0,1,2,3,0,0,0,0,0,15,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.847.755,2023-06-26,2023-06-19,2023-07-04,2023-06-14,4031.077,37,0.0,vencido,36,33,2,6,10,14,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.094.597,2023-06-26,2023-06-12,2023-07-04,2023-06-15,110851.149,7,0.0,vencido,8,7,1,3,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.549.490,2023-06-21,2023-06-14,2023-06-29,2023-06-14,12120.314,7,0.0,vencido,31,25,3,6,8,13,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.738.240,2023-06-26,2023-06-12,2023-07-04,2023-06-15,134806.577,43,0.0,vencido,100,51,1,2,3,5,7,0,0,1,1,40,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.392.245,2022-08-29,2022-05-12,2022-09-06,2022-08-15,19263.5,5,0.0,vencido,66,22,0,0,0,2,3,0,0,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.442.123,2023-06-21,2023-06-15,2023-06-29,2023-06-14,21170.741,11,1.0,vencido,94,4,0,0,1,1,0,0,0,0,0,90,3,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.550.973,2022-09-12,2022-09-09,2022-09-20,2022-08-14,234103.22,51,3.0,vencido,9,3,0,1,3,3,1,0,1,1,1,5,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.960.496,2023-06-20,2023-06-05,2023-06-28,2023-05-31,8154.312,24,0.0,vencido,67,48,2,4,6,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
